[0.27195504307746887, 0.7280449271202087]
[0.9484394192695618, 0.05156056582927704]
[0.9609036445617676, 0.03909636288881302]
[0.9201881289482117, 0.07981187850236893]
[0.8015089631080627, 0.19849103689193726]
[0.9539302587509155, 0.04606976732611656]
[0.8931528925895691, 0.10684709250926971]
[0.18608754873275757, 0.8139124512672424]
[0.9741230607032776, 0.02587694488465786]
[0.9612880349159241, 0.03871191293001175]
[0.18829280138015747, 0.8117071390151978]
[0.9416726231575012, 0.05832737311720848]
[0.268848180770874, 0.7311517596244812]
[0.6375965476036072, 0.3624034821987152]
[0.8826098442077637, 0.1173902153968811]
[0.3712826371192932, 0.6287174224853516]
[0.9255144000053406, 0.07448562979698181]
[0.3279503583908081, 0.6720496416091919]
[0.9444311261177063, 0.055568866431713104]
[0.7656259536743164, 0.23437410593032837]
[0.647760272026062, 0.3522396981716156]
[0.253117173910141, 0.7468828558921814]
[0.918258786201477, 0.08174125105142593]
[0.857204020023346, 0.14279596507549286]
[0.7550590634346008, 0.24494092166423798]
[0.36404821276664734, 0.6359517574310303]
[0.384895384311676, 0.6151045560836792]
[0.7930628657341003, 0.20693714916706085]
[0.3776051104068756, 0.622394859790802]
[0.8445762395858765, 0.15542373061180115]
[0.7124213576316833, 0.28757867217063904]
[0.2352381944656372, 0.7647618055343628]
[0.26741454005241394, 0.7325854897499084]
[0.44940343499183655, 0.5505965352058411]
[0.21324986219406128, 0.786750078201294]
[0.314620703458786, 0.6853792667388916]
[0.3629922866821289, 0.6370077133178711]
[0.6401110291481018, 0.3598889410495758]
[0.8706468939781189, 0.1293531358242035]
[0.9331649541854858, 0.06683503091335297]
[0.29743555188179016, 0.7025644183158875]
[0.9635281562805176, 0.03647182136774063]
[0.9462167620658875, 0.05378320813179016]
[0.9647316336631775, 0.03526836261153221]
[0.17813684046268463, 0.8218631744384766]
[0.3280819356441498, 0.6719180345535278]
[0.22992932796478271, 0.7700706720352173]
[0.4155413508415222, 0.5844586491584778]
[0.9411170482635498, 0.05888301134109497]
[0.39065808057785034, 0.6093419194221497]
[0.8426516652107239, 0.15734833478927612]
[0.7784702181816101, 0.2215297818183899]
[0.27861544489860535, 0.7213845252990723]
[0.2607012093067169, 0.7392987608909607]
[0.44309601187705994, 0.5569039583206177]
[0.9055256843566895, 0.09447431564331055]
[0.39158201217651367, 0.6084179878234863]
[0.957342803478241, 0.04265725240111351]
[0.3152095079421997, 0.6847904920578003]
[0.9571824073791504, 0.04281752184033394]
[0.6563580632209778, 0.34364187717437744]
[0.9683912396430969, 0.0316087082028389]
[0.4210658669471741, 0.5789341330528259]
[0.9306182861328125, 0.0693816989660263]
[0.9536669254302979, 0.046333011239767075]
[0.24524812400341034, 0.7547518610954285]
[0.7262524962425232, 0.2737475037574768]
[0.9478416442871094, 0.052158404141664505]
[0.49884843826293945, 0.5011515617370605]
[0.9637464284896851, 0.03625357896089554]
[0.322959840297699, 0.677040159702301]
[0.4114631712436676, 0.5885368585586548]
[0.9377503395080566, 0.062249623239040375]
[0.25706326961517334, 0.7429367303848267]
[0.22202815115451813, 0.7779718041419983]
[0.9698306918144226, 0.030169308185577393]
[0.6553711891174316, 0.34462881088256836]
[0.9136584401130676, 0.08634157478809357]
[0.41445231437683105, 0.585547685623169]
[0.9176101088523865, 0.0823899358510971]
[0.6128711104393005, 0.3871288597583771]
[0.3737075924873352, 0.6262924075126648]
[0.9499430656433105, 0.050056975334882736]
[0.6269526481628418, 0.3730473816394806]
[0.26258543133735657, 0.737414538860321]
[0.9471662044525146, 0.05283382907509804]
[0.2974153757095337, 0.7025846242904663]
[0.4216814637184143, 0.5783184766769409]
[0.9171136021614075, 0.08288642764091492]
[0.24214012920856476, 0.7578598260879517]
[0.8424341678619385, 0.15756583213806152]
[0.9589458703994751, 0.04105416312813759]
[0.4501584470272064, 0.5498415231704712]
[0.36959636211395264, 0.6304036378860474]
[0.8073581457138062, 0.19264186918735504]
[0.8872722387313843, 0.11272776126861572]
[0.3910725712776184, 0.6089274287223816]
[0.23052558302879333, 0.769474446773529]
[0.7890928983688354, 0.21090708673000336]
[0.25774288177490234, 0.7422570586204529]
[0.2650161385536194, 0.7349838614463806]
[0.3567792773246765, 0.6432207226753235]
[0.3036052882671356, 0.6963947415351868]
[0.9584580659866333, 0.041541967540979385]
[0.7050977945327759, 0.29490214586257935]
[0.9245898723602295, 0.07541007548570633]
[0.8948493599891663, 0.10515057295560837]
[0.42897817492485046, 0.5710217952728271]
[0.48463544249534607, 0.5153645873069763]
[0.19643908739089966, 0.8035609126091003]
[0.9210153818130493, 0.0789845883846283]
[0.29465705156326294, 0.7053428888320923]
[0.21532303094863892, 0.7846769690513611]
[0.22748571634292603, 0.772514283657074]
[0.3044109344482422, 0.6955890655517578]
[0.177817240357399, 0.8221827149391174]
[0.9742059707641602, 0.025794005021452904]
[0.8894174098968506, 0.11058255285024643]
[0.3872953951358795, 0.6127045750617981]
[0.42959165573120117, 0.5704083442687988]
[0.3527594804763794, 0.6472405195236206]
[0.9469267129898071, 0.0530732125043869]
[0.29284143447875977, 0.7071585059165955]
[0.7888681888580322, 0.21113185584545135]
[0.22889664769172668, 0.7711033225059509]
[0.8924841284751892, 0.10751592367887497]
[0.24774959683418274, 0.7522504329681396]
[0.5745120644569397, 0.4254879057407379]
[0.8236097097396851, 0.17639026045799255]
[0.6069027185440063, 0.39309725165367126]
[0.3206733167171478, 0.6793267130851746]
[0.25438833236694336, 0.7456116676330566]
[0.9370710849761963, 0.06292895972728729]
[0.9543371200561523, 0.04566282406449318]
[0.24221980571746826, 0.7577801942825317]
[0.9108219146728516, 0.08917809277772903]
[0.2685667872428894, 0.7314332127571106]
[0.9377337694168091, 0.06226624548435211]
[0.9109225869178772, 0.0890774130821228]
[0.8381572365760803, 0.16184274852275848]
[0.9587067365646362, 0.04129325598478317]
[0.8477643728256226, 0.15223565697669983]
[0.23850443959236145, 0.7614955902099609]
[0.32680314779281616, 0.6731968522071838]
[0.3120044767856598, 0.6879954934120178]
[0.9543012976646423, 0.045698750764131546]
[0.8846002817153931, 0.11539965122938156]
[0.24529871344566345, 0.7547012567520142]
[0.8963431715965271, 0.1036568209528923]
[0.4234192669391632, 0.5765807032585144]
[0.2705792188644409, 0.7294208407402039]
[0.6809237599372864, 0.319076269865036]
[0.5922456979751587, 0.4077543318271637]
[0.9045219421386719, 0.09547805041074753]
[0.7141018509864807, 0.2858981788158417]
[0.2760419547557831, 0.7239580750465393]
[0.9679021835327148, 0.03209785372018814]
[0.9572826027870178, 0.04271737113595009]
[0.23175492882728577, 0.7682451009750366]
[0.9593665599822998, 0.04063349589705467]
[0.9308620095252991, 0.0691380649805069]
[0.9241500496864319, 0.0758499726653099]
[0.846092939376831, 0.15390701591968536]
[0.3579307198524475, 0.6420692801475525]
[0.9333948493003845, 0.06660513579845428]
[0.301880806684494, 0.6981192231178284]
[0.3164060413837433, 0.6835939884185791]
[0.8513960838317871, 0.14860393106937408]
[0.9225754737854004, 0.07742448151111603]
[0.461293488740921, 0.5387064814567566]
[0.9259882569313049, 0.07401172816753387]
[0.40715494751930237, 0.5928450226783752]
[0.3671693205833435, 0.6328306198120117]
[0.3263217508792877, 0.6736782789230347]
[0.863425076007843, 0.13657492399215698]
[0.3872077167034149, 0.6127923130989075]
[0.9107940196990967, 0.08920601010322571]
[0.3353852927684784, 0.664614737033844]
[0.4510863125324249, 0.5489136576652527]
[0.2606324851512909, 0.7393674850463867]
[0.9132561087608337, 0.08674389123916626]
[0.9490551948547363, 0.05094476416707039]
[0.5388697385787964, 0.4611302316188812]
[0.24737240374088287, 0.7526276111602783]
[0.9190423488616943, 0.08095758408308029]
[0.9601365327835083, 0.03986349701881409]
[0.9512445330619812, 0.04875541478395462]
[0.9031968712806702, 0.09680312126874924]
[0.8222646117210388, 0.1777353584766388]
[0.6853029131889343, 0.3146970868110657]
[0.6207684874534607, 0.3792315125465393]
[0.9326090812683105, 0.06739089637994766]
[0.4979904592037201, 0.5020095109939575]
[0.4085254669189453, 0.5914745330810547]
[0.19100184738636017, 0.808998167514801]
[0.9578723311424255, 0.04212763532996178]
[0.25990259647369385, 0.7400974631309509]
[0.8773072361946106, 0.12269279360771179]
[0.7828754782676697, 0.21712452173233032]
[0.5644074082374573, 0.4355925917625427]
[0.33212292194366455, 0.6678771376609802]
[0.21118400990962982, 0.788815975189209]
[0.789861261844635, 0.2101387232542038]
[0.9204800128936768, 0.07951992005109787]
[0.9070131182670593, 0.09298690408468246]
[0.9422063231468201, 0.057793695479631424]
[0.2547839879989624, 0.7452160120010376]
[0.8787639737129211, 0.12123603373765945]
[0.560771644115448, 0.4392283260822296]
[0.1938932090997696, 0.8061067461967468]
[0.7386775016784668, 0.2613224685192108]
[0.8744668960571289, 0.1255330890417099]
[0.2825515568256378, 0.7174484133720398]
[0.4595230519771576, 0.54047691822052]
[0.9518927335739136, 0.04810725152492523]
[0.6964110136032104, 0.30358898639678955]
[0.4227381944656372, 0.5772618055343628]
[0.2915605902671814, 0.7084394097328186]
[0.1790991574525833, 0.8209008574485779]
[0.9151386022567749, 0.08486136794090271]
[0.24758280813694, 0.7524171471595764]
[0.7755550146102905, 0.2244449406862259]
[0.9623749852180481, 0.03762505203485489]
[0.26861506700515747, 0.7313849329948425]
[0.5803021192550659, 0.4196978509426117]
[0.9311600923538208, 0.0688399225473404]
[0.9115546345710754, 0.08844538778066635]
[0.8124135136604309, 0.18758651614189148]
[0.3332183361053467, 0.6667816638946533]
[0.23903679847717285, 0.7609632015228271]
[0.8376893997192383, 0.1623106598854065]
[0.6835211515426636, 0.3164788484573364]
[0.18121974170207977, 0.8187803030014038]
[0.6729956865310669, 0.3270043134689331]
[0.5409562587738037, 0.4590436816215515]
[0.27564990520477295, 0.724350094795227]
[0.8706272840499878, 0.129372701048851]
[0.28935837745666504, 0.710641622543335]
[0.27548614144325256, 0.7245138883590698]
[0.9000433087348938, 0.09995673596858978]
[0.2601768374443054, 0.7398231625556946]
[0.9141201972961426, 0.08587981015443802]
[0.8484086394309998, 0.15159136056900024]
[0.5392778515815735, 0.4607222080230713]
[0.22679884731769562, 0.7732011675834656]
[0.2709754705429077, 0.7290245294570923]
[0.9600877165794373, 0.03991227224469185]
[0.9374035596847534, 0.0625964030623436]
[0.243618443608284, 0.7563815712928772]
[0.9571632146835327, 0.04283680021762848]
[0.9686084985733032, 0.031391441822052]
[0.22169746458530426, 0.7783024907112122]
[0.3359646201133728, 0.664035439491272]
[0.5954576730728149, 0.40454229712486267]
[0.2645576000213623, 0.7354423999786377]
[0.39377960562705994, 0.6062203645706177]
[0.9626439213752747, 0.03735612332820892]
[0.7195679545402527, 0.2804320156574249]
[0.9262176752090454, 0.0737823098897934]
[0.4209004044532776, 0.5790995955467224]
[0.3734332025051117, 0.6265668272972107]
[0.7458532452583313, 0.2541467547416687]
[0.43498483300209045, 0.5650151968002319]
[0.7513503432273865, 0.24864965677261353]
[0.24048492312431335, 0.7595150470733643]
[0.9677948951721191, 0.03220514580607414]
[0.39596664905548096, 0.6040334105491638]
[0.4418160319328308, 0.5581839084625244]
[0.9391593337059021, 0.060840606689453125]
[0.2556263506412506, 0.7443736791610718]
[0.39395296573638916, 0.6060469746589661]
[0.5915481448173523, 0.4084518551826477]
[0.585780143737793, 0.4142198860645294]
[0.5758127570152283, 0.42418724298477173]
[0.9202122688293457, 0.07978776842355728]
[0.3947693705558777, 0.6052306294441223]
[0.3179197907447815, 0.6820801496505737]
[0.924927294254303, 0.07507266849279404]
[0.482283353805542, 0.517716646194458]
[0.9283544421195984, 0.07164553552865982]
[0.38168805837631226, 0.618311882019043]
[0.9628335237503052, 0.0371665433049202]
[0.5648134350776672, 0.43518659472465515]
[0.31816163659095764, 0.6818383932113647]
[0.8823449611663818, 0.11765499413013458]
[0.9378634691238403, 0.062136512249708176]
[0.9245189428329468, 0.07548100501298904]
[0.9697830677032471, 0.03021697700023651]
[0.22323858737945557, 0.7767613530158997]
[0.3701542913913727, 0.6298457384109497]
[0.9594177007675171, 0.04058227315545082]
[0.9367538094520569, 0.06324616819620132]
[0.9463568925857544, 0.053643111139535904]
[0.6716007590293884, 0.3283992111682892]
[0.9321351051330566, 0.06786493211984634]
[0.3087488114833832, 0.6912511587142944]
[0.3499135673046112, 0.6500864624977112]
[0.3023362457752228, 0.6976637244224548]
[0.9141488075256348, 0.08585117012262344]
[0.9305692315101624, 0.06943075358867645]
[0.9177824854850769, 0.0822175070643425]
[0.5163674354553223, 0.48363253474235535]
[0.2526336908340454, 0.7473662495613098]
[0.2525988221168518, 0.7474011778831482]
[0.2441585808992386, 0.7558414340019226]
[0.503305196762085, 0.4966948330402374]
[0.7899227738380432, 0.2100771814584732]
[0.25549960136413574, 0.7445003390312195]
[0.49563461542129517, 0.5043653845787048]
[0.4144872725009918, 0.5855126976966858]
[0.33532699942588806, 0.6646730303764343]
[0.4043332040309906, 0.5956668257713318]
[0.47844329476356506, 0.5215567350387573]
[0.5084432363510132, 0.49155673384666443]
[0.9270874261856079, 0.0729125514626503]
[0.7120394110679626, 0.28796061873435974]
[0.5303484201431274, 0.46965160965919495]
[0.9347156286239624, 0.06528439372777939]
[0.9584513902664185, 0.04154864326119423]
[0.9573761224746704, 0.04262388497591019]
[0.36620959639549255, 0.6337904334068298]
[0.6157037019729614, 0.38429635763168335]
[0.4629110097885132, 0.5370889902114868]
[0.3248336911201477, 0.6751663088798523]
[0.7208399772644043, 0.2791599929332733]
[0.6758797764778137, 0.3241202235221863]
[0.25185054540634155, 0.7481494545936584]
[0.43298688530921936, 0.5670130848884583]
[0.9645163416862488, 0.03548363223671913]
[0.6860383749008179, 0.3139616847038269]
[0.9338130354881287, 0.06618689000606537]
[0.9604552984237671, 0.039544738829135895]
[0.9503604173660278, 0.049639612436294556]
[0.505109965801239, 0.4948899745941162]
[0.9267681837081909, 0.07323184609413147]
[0.28325265645980835, 0.7167474031448364]
[0.7330538630485535, 0.26694610714912415]
[0.8935161828994751, 0.10648375749588013]
[0.945258617401123, 0.05474136024713516]
[0.2960422933101654, 0.703957736492157]
[0.2790733277797699, 0.7209267020225525]
[0.8230787515640259, 0.17692118883132935]
[0.9458774924278259, 0.05412251874804497]
[0.7363322973251343, 0.2636677026748657]
[0.6053122282028198, 0.39468783140182495]
[0.9391084909439087, 0.06089150905609131]
[0.4156824052333832, 0.5843175649642944]
[0.9305482506752014, 0.06945177167654037]
[0.8858763575553894, 0.11412359029054642]
[0.5692148804664612, 0.4307851195335388]
[0.9659883379936218, 0.034011609852313995]
[0.2883271872997284, 0.711672842502594]
[0.35902267694473267, 0.6409773826599121]
[0.9250054359436035, 0.07499456405639648]
[0.31779783964157104, 0.682202160358429]
[0.9500401020050049, 0.04995989426970482]
[0.9239938855171204, 0.07600609958171844]
[0.2441895604133606, 0.7558103799819946]
[0.9166321754455566, 0.08336780965328217]
[0.28808173537254333, 0.711918294429779]
[0.8702926635742188, 0.12970739603042603]
[0.9334086775779724, 0.06659137457609177]
[0.35867172479629517, 0.6413282752037048]
[0.9613456726074219, 0.038654375821352005]
[0.7391843199729919, 0.26081568002700806]
[0.9418482184410095, 0.05815181881189346]
[0.8661651015281677, 0.13383495807647705]
[0.3022706210613251, 0.6977294087409973]
[0.2715655267238617, 0.7284344434738159]
[0.9690355062484741, 0.030964497476816177]
[0.2803914546966553, 0.7196085453033447]
[0.27216702699661255, 0.7278329133987427]
[0.9725104570388794, 0.027489498257637024]
[0.16731975972652435, 0.8326802253723145]
[0.9298312067985535, 0.07016883045434952]
[0.2877568006515503, 0.7122431993484497]
[0.7498300075531006, 0.250169962644577]
[0.27433639764785767, 0.7256636619567871]
[0.9260262846946716, 0.07397369295358658]
[0.3196892738342285, 0.6803107261657715]
[0.8439772725105286, 0.15602271258831024]
[0.26990219950675964, 0.7300978302955627]
[0.6451902985572815, 0.3548096716403961]
[0.9163190722465515, 0.08368093520402908]
[0.9531277418136597, 0.046872224658727646]
[0.792259931564331, 0.20774006843566895]
[0.7785797119140625, 0.2214202731847763]
[0.6965639591217041, 0.3034361004829407]
[0.7251008152961731, 0.2748991549015045]
[0.9000955820083618, 0.09990446269512177]
[0.8294854760169983, 0.17051459848880768]
[0.9723637104034424, 0.027636313810944557]
[0.8828678727149963, 0.11713213473558426]
[0.9538756012916565, 0.046124450862407684]
[0.9152378439903259, 0.0847621038556099]
[0.22751358151435852, 0.7724864482879639]
[0.32878822088241577, 0.6712117791175842]
[0.9227890372276306, 0.07721102982759476]
[0.35040083527565, 0.6495991945266724]
[0.9509068131446838, 0.04909319803118706]
[0.30051931738853455, 0.6994806528091431]
[0.2685304284095764, 0.7314695715904236]
[0.2874278128147125, 0.7125722169876099]
[0.9708974361419678, 0.02910255454480648]
[0.5688908696174622, 0.43110913038253784]
[0.959846556186676, 0.04015346243977547]
[0.2698279023170471, 0.7301720976829529]
[0.463468462228775, 0.5365315675735474]
[0.9382839798927307, 0.061716001480817795]
[0.7039570808410645, 0.29604294896125793]
[0.9483097791671753, 0.05169016122817993]
[0.9418298602104187, 0.05817021057009697]
[0.20833449065685272, 0.7916654944419861]
[0.9764543771743774, 0.023545604199171066]
[0.2547857463359833, 0.7452142834663391]
[0.2961902320384979, 0.7038097977638245]
[0.44434985518455505, 0.5556501150131226]
[0.9327455759048462, 0.06725441664457321]
[0.9372920393943787, 0.06270795315504074]
[0.901789665222168, 0.09821028262376785]
[0.9639129042625427, 0.03608707711100578]
[0.3448817729949951, 0.6551182270050049]
[0.9530516266822815, 0.04694836214184761]
[0.6934410929679871, 0.3065589666366577]
[0.25639501214027405, 0.7436050176620483]
[0.9668582081794739, 0.03314177691936493]
[0.9721569418907166, 0.027843041345477104]
[0.4107680022716522, 0.5892320275306702]
[0.20049738883972168, 0.7995025515556335]
[0.5879675149917603, 0.41203248500823975]
[0.22862476110458374, 0.7713751792907715]
[0.6382798552513123, 0.36172011494636536]
[0.27890852093696594, 0.7210915088653564]
[0.9437344074249268, 0.05626552924513817]
[0.5955515503883362, 0.4044484794139862]
[0.33705753087997437, 0.6629424691200256]
[0.2263290286064148, 0.7736709713935852]
[0.9458092451095581, 0.0541907362639904]
[0.9538590908050537, 0.0461408793926239]
[0.5253220200538635, 0.4746779501438141]
[0.3902718126773834, 0.6097281575202942]
[0.928524911403656, 0.07147503644227982]
[0.3889302909374237, 0.6110696792602539]
[0.9149389863014221, 0.08506103605031967]
[0.24568168818950653, 0.7543182969093323]
[0.2718193233013153, 0.7281807065010071]
[0.448271244764328, 0.5517287254333496]
[0.93222975730896, 0.06777019053697586]
[0.18724912405014038, 0.8127508759498596]
[0.4113108515739441, 0.5886891484260559]
[0.9398412704467773, 0.06015871837735176]
[0.8412992358207703, 0.1587008237838745]
[0.9237437844276428, 0.07625623047351837]
[0.9325873255729675, 0.06741263717412949]
[0.9478598237037659, 0.05214014649391174]
[0.416329950094223, 0.5836700201034546]
[0.9530648589134216, 0.04693518579006195]
[0.2287328988313675, 0.7712671160697937]
[0.9374701976776123, 0.06252981722354889]
[0.3792738914489746, 0.6207261085510254]
[0.4753364324569702, 0.524663507938385]
[0.29361492395401, 0.70638507604599]
[0.18225406110286713, 0.8177459239959717]
[0.9424511790275574, 0.057548802345991135]
[0.29612353444099426, 0.7038764357566833]
[0.9084591269493103, 0.09154089540243149]
[0.9531646966934204, 0.046835269778966904]
[0.2576301395893097, 0.7423698902130127]
[0.6204370856285095, 0.3795629143714905]
[0.26035693287849426, 0.7396430373191833]
[0.9323033094406128, 0.06769666820764542]
[0.846006453037262, 0.15399356186389923]
[0.9565105438232422, 0.043489422649145126]
[0.1997392773628235, 0.8002607226371765]
[0.9436262249946594, 0.05637378618121147]
[0.9487748742103577, 0.05122514069080353]
[0.9491127729415894, 0.050887174904346466]
[0.3126615881919861, 0.6873384118080139]
[0.3520570695400238, 0.6479429602622986]
[0.23964278399944305, 0.7603572010993958]
[0.7255877256393433, 0.27441224455833435]
[0.9569336771965027, 0.04306628927588463]
[0.7868832945823669, 0.21311667561531067]
[0.923840343952179, 0.07615961134433746]
[0.2443787008523941, 0.7556213140487671]
[0.3136689364910126, 0.6863310933113098]
[0.7593047022819519, 0.2406952828168869]
[0.2590492367744446, 0.7409507632255554]
[0.4647180438041687, 0.5352819561958313]
[0.9530767798423767, 0.046923208981752396]
[0.8919480443000793, 0.10805194824934006]
[0.7717376351356506, 0.22826240956783295]
[0.9131218194961548, 0.08687824010848999]
[0.4501354992389679, 0.5498644709587097]
[0.3079153001308441, 0.6920847296714783]
[0.94279944896698, 0.05720056965947151]
[0.9621794819831848, 0.03782052546739578]
[0.21731485426425934, 0.7826851606369019]
[0.8244545459747314, 0.17554545402526855]
[0.6102722883224487, 0.38972771167755127]
[0.9584886431694031, 0.04151136055588722]
[0.8845621347427368, 0.11543785780668259]
[0.7414273619651794, 0.25857260823249817]
[0.29794782400131226, 0.7020521759986877]
[0.8755698800086975, 0.12443011999130249]
[0.2509569227695465, 0.7490430474281311]
[0.8297117352485657, 0.17028827965259552]
[0.9495129585266113, 0.05048699304461479]
[0.23480582237243652, 0.7651941776275635]
[0.8761616349220276, 0.12383834272623062]
[0.7640836238861084, 0.23591642081737518]
[0.9475022554397583, 0.05249778553843498]
[0.23554567992687225, 0.7644543051719666]
[0.950526237487793, 0.04947377368807793]
[0.9432867765426636, 0.05671316757798195]
[0.24953170120716095, 0.7504682540893555]
[0.9455581307411194, 0.054441891610622406]
[0.571420431137085, 0.42857956886291504]
[0.1795443296432495, 0.8204556703567505]
[0.24923953413963318, 0.7507604360580444]
[0.30411770939826965, 0.6958823204040527]
[0.27293506264686584, 0.7270649671554565]
[0.30889585614204407, 0.6911041736602783]
[0.9412652850151062, 0.0587347187101841]
[0.2660687267780304, 0.733931303024292]
[0.9544832706451416, 0.04551678150892258]
[0.7162816524505615, 0.28371837735176086]
[0.7596265077590942, 0.24037346243858337]
[0.9257634878158569, 0.07423651963472366]
[0.9293349981307983, 0.07066495716571808]
[0.9675436019897461, 0.03245634585618973]
[0.9052021503448486, 0.09479783475399017]
[0.9405826330184937, 0.05941737815737724]
[0.9169377684593201, 0.08306217193603516]
[0.3496853709220886, 0.6503146290779114]
[0.1919059455394745, 0.8080940842628479]
[0.9026898145675659, 0.0973101556301117]
[0.2774367332458496, 0.7225632071495056]
[0.7776210904121399, 0.2223789244890213]
[0.914362370967865, 0.08563769608736038]
[0.5481828451156616, 0.4518171548843384]
[0.9260497689247131, 0.07395019382238388]
[0.42042532563209534, 0.579574704170227]
[0.9052767157554626, 0.09472332149744034]
[0.9200422167778015, 0.07995778322219849]
[0.9370454549789429, 0.06295454502105713]
[0.6106088757514954, 0.389391154050827]
[0.2581111490726471, 0.7418888211250305]
[0.9223757386207581, 0.07762424647808075]
[0.423357754945755, 0.5766422748565674]
[0.271780401468277, 0.7282196283340454]
[0.8820028305053711, 0.11799716204404831]
[0.9689948558807373, 0.031005069613456726]
[0.3213525712490082, 0.6786473989486694]
[0.9573946595191956, 0.042605284601449966]
[0.9672972559928894, 0.032702699303627014]
[0.2825964093208313, 0.7174036502838135]
[0.9343263506889343, 0.06567366421222687]
[0.9298009872436523, 0.07019894570112228]
[0.27735087275505066, 0.7226491570472717]
[0.9173853397369385, 0.08261469006538391]
[0.7184407114982605, 0.2815592885017395]
[0.3757915496826172, 0.6242085099220276]
[0.9524276852607727, 0.04757224768400192]
[0.6757434010505676, 0.3242565989494324]
[0.25085094571113586, 0.7491490840911865]
[0.48251277208328247, 0.5174872279167175]
[0.24890024960041046, 0.7510997653007507]
[0.3444095849990845, 0.6555904150009155]
[0.269356369972229, 0.7306435704231262]
[0.9635042548179626, 0.036495812237262726]
[0.9357351064682007, 0.06426483392715454]
[0.2750486433506012, 0.7249513864517212]
[0.9442903399467468, 0.05570962652564049]
[0.958651065826416, 0.04134892672300339]
[0.9524999260902405, 0.04750002175569534]
[0.8825162053108215, 0.1174837276339531]
[0.1865158975124359, 0.8134840726852417]
[0.31838780641555786, 0.6816121935844421]
[0.8706516027450562, 0.12934838235378265]
[0.2827998995780945, 0.7172001600265503]
[0.28519901633262634, 0.7148009538650513]
[0.44548192620277405, 0.5545180439949036]
[0.9335461854934692, 0.06645381450653076]
[0.24127982556819916, 0.7587202191352844]
[0.9202419519424438, 0.07975807040929794]
[0.9165239334106445, 0.08347606658935547]
[0.8985271453857422, 0.10147281736135483]
[0.9452306032180786, 0.054769374430179596]
[0.22607287764549255, 0.7739271521568298]
[0.9620118737220764, 0.037988100200891495]
[0.9060655832290649, 0.09393441677093506]
[0.9448427557945251, 0.05515727773308754]
[0.9407369494438171, 0.059263065457344055]
[0.9036101698875427, 0.09638987481594086]
[0.5695917010307312, 0.4304083287715912]
[0.49383416771888733, 0.5061658620834351]
[0.3608491122722626, 0.639150857925415]
[0.9493887424468994, 0.0506112240254879]
[0.26031553745269775, 0.739684522151947]
[0.3318786919116974, 0.668121337890625]
[0.8562141060829163, 0.14378584921360016]
[0.9506118893623352, 0.0493880920112133]
[0.4124281108379364, 0.5875718593597412]
[0.6525710821151733, 0.3474288880825043]
[0.9301883578300476, 0.06981167942285538]
[0.9245915412902832, 0.07540853321552277]
[0.7312896847724915, 0.26871031522750854]
[0.952018678188324, 0.04798135161399841]
[0.4281581938266754, 0.5718417763710022]
[0.3625519573688507, 0.6374480128288269]
[0.4110102653503418, 0.588989794254303]
[0.32933932542800903, 0.670660674571991]
[0.2242002785205841, 0.7757997512817383]
[0.9208695888519287, 0.07913036644458771]
[0.7450714707374573, 0.2549285292625427]
[0.9676820039749146, 0.03231799975037575]
[0.264364629983902, 0.7356353402137756]
[0.32860100269317627, 0.6713989973068237]
[0.25804412364959717, 0.7419558763504028]
[0.3530559837818146, 0.6469440460205078]
[0.19517342746257782, 0.804826557636261]
[0.4356065094470978, 0.5643934607505798]
[0.8757412433624268, 0.12425871938467026]
[0.41427573561668396, 0.5857242345809937]
[0.9422665238380432, 0.05773349478840828]
[0.9217571020126343, 0.07824286818504333]
[0.787976861000061, 0.21202309429645538]
[0.24992579221725464, 0.7500742077827454]
[0.9202901124954224, 0.07970993220806122]
[0.24795959889888763, 0.7520403861999512]
[0.9582124948501587, 0.04178750887513161]
[0.25175076723098755, 0.7482492327690125]
[0.24203722178936005, 0.7579627633094788]
[0.8972899913787842, 0.1027100533246994]
[0.30862799286842346, 0.6913720369338989]
[0.9276620149612427, 0.07233801484107971]
[0.8880292773246765, 0.11197071522474289]
[0.9603360295295715, 0.03966398909687996]
[0.3236446976661682, 0.6763553023338318]
[0.7263668775558472, 0.27363306283950806]
[0.7452215552330017, 0.2547784149646759]
[0.29824256896972656, 0.7017574906349182]
[0.7221897840499878, 0.27781015634536743]
[0.9243524074554443, 0.07564761489629745]
[0.9610891342163086, 0.0389108881354332]
[0.946931779384613, 0.05306824669241905]
[0.9306092858314514, 0.06939074397087097]
[0.31536731123924255, 0.6846327185630798]
[0.39421015977859497, 0.605789840221405]
[0.3445569574832916, 0.6554430723190308]
[0.26016372442245483, 0.7398362159729004]
[0.6528836488723755, 0.3471163809299469]
[0.9685076475143433, 0.03149234130978584]
[0.23948714137077332, 0.7605128288269043]
[0.3758242726325989, 0.6241756677627563]
[0.34911245107650757, 0.6508876085281372]
[0.9371519088745117, 0.0628480464220047]
[0.9586160182952881, 0.041384000331163406]
[0.9510462284088135, 0.04895379766821861]
[0.9228193759918213, 0.07718058675527573]
[0.2784675359725952, 0.72153240442276]
[0.2516089677810669, 0.7483910322189331]
[0.7664564251899719, 0.2335435301065445]
[0.9505925178527832, 0.049407508224248886]
[0.3868657946586609, 0.6131342053413391]
[0.44610247015953064, 0.553897500038147]
[0.19982130825519562, 0.8001787066459656]
[0.2099609524011612, 0.7900390625]
[0.6883413195610046, 0.31165868043899536]
